text,label
I don't understand the local language.,need_interpreter
Can you help me find a local event?,need_interpreter
I need a translator for business.,need_interpreter
Can you help me with my itinerary?,need_interpreter
I'm looking for a place to stay.,need_interpreter
Can you help me navigate the city?,need_interpreter
I need to send a postcard.,need_interpreter
Can you help me with my shopping?,need_interpreter
I don't understand the bill.,need_interpreter
Can you help me find a good deal?,need_interpreter
I need to book a tour.,need_interpreter
Can you help me understand the local laws?,need_interpreter
I'm looking for a specific type of food.,need_interpreter
Can you help me with my travel arrangements?,need_interpreter
I need to find a post office.,need_interpreter
Can you help me with my visa issues?,need_interpreter
I don't understand the signage.,need_interpreter
Can you help me find a reliable taxi service?,need_interpreter
I need to book a return ticket.,need_interpreter
Can you help me with my medical needs?,need_interpreter
I'm looking for a specific cultural site.,need_interpreter
Can you help me with my luggage storage?,need_interpreter
I need to find a local guide.,need_interpreter
Can you help me understand the local dialect?,need_interpreter
I'm lost and need to get back to my hotel.,need_interpreter
Can you help me communicate with the authorities?,need_interpreter
I need a translator for a legal matter.,need_interpreter
Can you help me find a safe place?,need_interpreter
I don't understand the spoken language.,need_interpreter
Can you help me understand the local customs and etiquette?,need_interpreter
I need assistance with my travel insurance.,need_interpreter
Can you help me find a public phone?,need_interpreter
I'm looking for a specific type of transportation.,need_interpreter
Can you help me with my booking confirmation?,need_interpreter
I need to report a lost child.,need_interpreter
Can you help me understand this conversation?,need_interpreter
I need a translator for a medical emergency.,need_interpreter
Can you help me find a local SIM card provider?,need_interpreter
I'm looking for a specific historical site.,need_interpreter
Can you help me with my emergency contact information?,need_interpreter
I need to understand the local currency exchange rates.,need_interpreter
Can you help me find a tourist information center?,need_interpreter
I'm looking for a specific park or garden.,need_interpreter
"Yo, can you help this foreigner? Unko kuch samajh nahi aa raha.",need_interpreter
"Mujhe ek translator chahiye, meri English thodi weak hai.",need_interpreter
"Bhaiya, yeh log lost lag rahe hain, koi Hindi bolne wala chahiye.",need_interpreter
"Ek group of tourists ko direction chahiye, par woh local language nahi samajhte.",need_interpreter
Can someone assist this lady? She's asking for medical help but I can't understand her.,need_interpreter
Mujhe emergency mein Hindi to English translator chahiye.,need_interpreter
"Yeh banda confused lag raha hai, usko koi samjhane wala chahiye.",need_interpreter
There are some visitors who need information about the nearest metro station.,need_interpreter
"Mujhe Bengali se Hindi mein translation chahiye, urgent hai.",need_interpreter
"The gentleman over there needs to report a lost item, but he doesn't speak the local language.",need_interpreter
Ek foreigner tourist ko ticket kharidne mein problem ho rahi hai.,need_interpreter
"Bhai, yeh public Hindi nahi bolti, koi English interpreter lao.",need_interpreter
Mujhe ek person chahiye jo French samajhta ho aur yahan madad kar sake.,need_interpreter
"This tourist seems distressed, might be a language issue.",need_interpreter
Koi hai jo Spanish mein baat kar sake? Yahan ek tourist ko help chahiye.,need_interpreter
Mujhe urgent mein Urdu se Tamil mein translation chahiye.,need_interpreter
Yeh log directions pooch rahe hain par koi English mein guide nahi hai.,need_interpreter
Ek elderly couple ko restaurant ka address samajh nahi aa raha.,need_interpreter
Can you find someone who speaks Mandarin? They need assistance.,need_interpreter
Mujhe Portuguese se Gujarati mein translation karna hai.,need_interpreter
"These tourists look lost, maybe they need a translator for directions.",need_interpreter
Yahan ek group hai jisko local customs ke baare mein pata karna hai.,need_interpreter
Mujhe Japanese tourist ke liye interpreter chahiye.,need_interpreter
"This lady is trying to explain something important, but there's a language gap.",need_interpreter
Koi Italian bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Tamil se English mein turant translation chahiye.,need_interpreter
"Yeh log ticket counter pe atak gaye hain, koi translator lao.",need_interpreter
Ek foreigner family ko hotel ka raasta nahi mil raha.,need_interpreter
I need someone who can communicate in Korean.,need_interpreter
Mujhe Russian se Hindi mein help chahiye.,need_interpreter
"These tourists are asking about public transport, but they don't understand Marathi.",need_interpreter
"Yahan ek person ko emergency services se baat karni hai, par language barrier hai.",need_interpreter
Can you find a translator for this group of German tourists?,need_interpreter
Mujhe Punjabi se Telugu mein translation chahiye.,need_interpreter
Ek visitor ko local currency ke baare mein confusion hai.,need_interpreter
This foreigner is trying to buy souvenirs but the shopkeeper doesn't understand English.,need_interpreter
Mujhe ek Swahili translator chahiye.,need_interpreter
"Yahan kuch log hain jinko medical assistance chahiye, par woh local language nahi bolte.",need_interpreter
Can someone help this tourist with their luggage? They are struggling to communicate.,need_interpreter
Mujhe Dutch se Hindi mein translation chahiye.,need_interpreter
Yeh foreigner tourist ko shopping mein problem ho rahi hai.,need_interpreter
Koi Thai bolne wala hai kya? Yahan tourist ko help chahiye.,need_interpreter
Mujhe Polish se English mein turant translation chahiye.,need_interpreter
"In logo ko tourist information center jana hai, par inhe raasta nahi pata.",need_interpreter
Ek group of tourists ko museum ke timings samajh nahi aa rahe.,need_interpreter
Can you find a Vietnamese interpreter?,need_interpreter
Mujhe Turkish se Gujarati mein translation chahiye.,need_interpreter
Yeh foreigner ko food order karne mein dikkat ho rahi hai.,need_interpreter
Koi Greek bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Swedish se Hindi mein translation chahiye.,need_interpreter
In logo ko local transport options ke baare mein jaankari chahiye.,need_interpreter
"Ek tourist ko police se complain karni hai, par language barrier hai.",need_interpreter
Can someone help this elderly tourist? She seems lost and confused.,need_interpreter
Mujhe Finnish se English mein turant translation chahiye.,need_interpreter
Yahan ek group hai jisko historical site ke baare mein pata karna hai.,need_interpreter
Koi Norwegian bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Hebrew se Hindi mein translation chahiye.,need_interpreter
Yeh foreigner ko public restroom ka pata karna hai.,need_interpreter
Ek group of tourists ko local market mein bargaining mein help chahiye.,need_interpreter
Can you find a Czech translator?,need_interpreter
Mujhe Hungarian se Hindi mein translation chahiye.,need_interpreter
"In logo ko emergency contact number chahiye, par woh local language nahi samajhte.",need_interpreter
Ek tourist ko lost and found department jana hai.,need_interpreter
Can someone help this tourist communicate with the taxi driver?,need_interpreter
Mujhe Slovak se English mein turant translation chahiye.,need_interpreter
Yahan ek couple hai jinko restaurant mein reservation karna hai.,need_interpreter
Koi Danish bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Romanian se Hindi mein translation chahiye.,need_interpreter
"Yeh foreigner ko ticket cancel karna hai, par language problem hai.",need_interpreter
Ek group of tourists ko local festival ke baare mein jaankari chahiye.,need_interpreter
Can you find a Bulgarian translator?,need_interpreter
Mujhe Greek se Hindi mein translation chahiye.,need_interpreter
"In logo ko public announcement samajh nahi aa raha, koi translator chahiye.",need_interpreter
Ek tourist ko visa extension ke baare mein poochhna hai.,need_interpreter
Can someone help this tourist explain their dietary restrictions?,need_interpreter
Mujhe Ukrainian se English mein turant translation chahiye.,need_interpreter
Yahan ek family hai jinko local currency exchange karna hai.,need_interpreter
Koi Lithuanian bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Latvian se Hindi mein translation chahiye.,need_interpreter
Yeh foreigner ko ATM ka use samajh nahi aa raha.,need_interpreter
Ek group of tourists ko local etiquette ke baare mein tips chahiye.,need_interpreter
Can you find an Estonian translator?,need_interpreter
Mujhe Georgian se Hindi mein translation chahiye.,need_interpreter
"In logo ko luggage storage ka pata karna hai, par language barrier hai.",need_interpreter
Ek tourist ko medical emergency mein ambulance chahiye.,need_interpreter
Can someone help this tourist understand the safety instructions?,need_interpreter
Mujhe Armenian se English mein turant translation chahiye.,need_interpreter
Yahan ek couple hai jinko local SIM card kharidna hai.,need_interpreter
Koi Azerbaijani bolne wala hai kya? Yahan ek visitor ko help chahiye.,need_interpreter
Mujhe Belarusian se Hindi mein translation chahiye.,need_interpreter
Yeh foreigner ko transportation pass purchase karne mein problem ho rahi hai.,need_interpreter
Ek group of tourists ko local music ke baare mein jaankari chahiye.,need_interpreter
Can you find a Bosnian translator?,need_interpreter
Mujhe Albanian se Hindi mein translation chahiye.,need_interpreter
In logo ko public transportation rules samajh nahi aa rahe.,need_interpreter
Ek tourist ko lost child ko report karna hai.,need_interpreter
Can someone help this tourist communicate their allergies?,need_interpreter
Mujhe Macedonian se English mein turant translation chahiye.,need_interpreter
Yahan ek family hai jinko local customs ke baare mein poochhna hai.,need_interpreter
"Ye foreigner ladki kuch bata rahi hai, samajh nahi aa raha.",need_interpreter
"Bhai, ye bande ko Hindi bilkul nahi aati.",need_interpreter
Mujhe ek Hindi translator chahiye for this group.,need_interpreter
Yeh tourist guide kaha hai? Banda kho gaya hai.,need_interpreter
"Unko directions chahiye, but they only speak English.",need_interpreter
"Bhai, samjhao is bande ko ki ticket kaise lena hai.",need_interpreter
Lady ko information chahiye but she can't speak Hindi.,need_interpreter
"Yeh tourist confused lag raha hai, koi help karo.",need_interpreter
"Mujhe ek interpreter chahiye, emergency situation hai.",need_interpreter
"Wo log English mein baat kar rahe hain, hume Hindi mein samjhao.",need_interpreter
"Banda address pooch raha hai, usko Marathi nahi aati.",need_interpreter
"Ye foreigner couple ko help chahiye, language barrier hai.",need_interpreter
Koi Hindi bolne wala chahiye for this lost tourist.,need_interpreter
Mujhe local language mein baat karne ke liye koi chahiye.,need_interpreter
Ye bande ko ticket counter pe problem ho rahi hai.,need_interpreter
Unko restaurant mein order karne mein dikkat aa rahi hai.,need_interpreter
"Bhai, is foreigner ko train ki details bata do.",need_interpreter
Koi translator chahiye jo English aur Tamil dono samjhe.,need_interpreter
"Yeh lady emergency mein hai, usko help chahiye.",need_interpreter
Mujhe emergency mein ek bilingual person chahiye.,need_interpreter
"Wo tourists ko kuch samjhana hai, but they don't speak Hindi.",need_interpreter
"Bande ko hotel booking mein help chahiye, English mein.",need_interpreter
"Ye foreigner accident victim hai, usko interpreter chahiye.",need_interpreter
Mujhe immediate help chahiye for a tourist who can't communicate.,need_interpreter
"Wo log police se baat karna chahte hain, but language issue hai.",need_interpreter
"Bhai, is bande ko medical help chahiye, woh English mein hi bol raha hai.",need_interpreter
Mujhe ek person chahiye jo French aur Hindi mein baat kar sake.,need_interpreter
Yeh tourist group ko cultural information chahiye.,need_interpreter
"Bande ko emergency mein ambulance chahiye, par woh Hindi nahi bolta.",need_interpreter
Mujhe Spanish mein baat karne wala koi chahiye.,need_interpreter
Ye foreigner lady ko local customs samjhane hain.,need_interpreter
"Bhai, is group ko sightseeing ke liye guide chahiye.",need_interpreter
Mujhe koi chahiye jo German mein instrucions de sake.,need_interpreter
"Ye tourist confuse hai, usko place ka naam nahi pata.",need_interpreter
"Bande ko bank mein help chahiye, woh English mein baat karta hai.",need_interpreter
Mujhe koi chahiye jo Russian mein baat kar sake.,need_interpreter
Ye foreigner family ko transport mein help chahiye.,need_interpreter
"Bhai, is bande ko urgent medical attention chahiye.",need_interpreter
Mujhe koi chahiye jo Japanese mein conversation kar sake.,need_interpreter
Ye tourist ko local food ke baare mein batana hai.,need_interpreter
"Bande ko shopping mein problem ho rahi hai, language barrier hai.",need_interpreter
Mujhe koi chahiye jo Portuguese mein help kar sake.,need_interpreter
Ye foreigner couple ko hotel check-in mein problem hai.,need_interpreter
"Bhai, is bande ko police complaint file karni hai.",need_interpreter
Mujhe koi chahiye jo Korean mein communicate kar sake.,need_interpreter
Ye tourist ko lost luggage ke baare mein information chahiye.,need_interpreter
"Bande ko taxi book karne mein help chahiye, woh English mein hai.",need_interpreter
Mujhe koi chahiye jo Arabic mein baat kar sake.,need_interpreter
Ye foreigner lady ko emergency contact chahiye.,need_interpreter
"Bhai, is bande ko tourist information center pe bhejo.",need_interpreter
Mujhe koi chahiye jo Turkish mein help kar sake.,need_interpreter
Ye tourist group ko local laws ke baare mein batana hai.,need_interpreter
"Bande ko hospital mein admit karna hai, language issue hai.",need_interpreter
Mujhe koi chahiye jo Dutch mein baat kar sake.,need_interpreter
Ye foreigner couple ko visa extension ke baare mein poochhna hai.,need_interpreter
"Bhai, is bande ko tourist attractions ki details chahiye.",need_interpreter
Mujhe koi chahiye jo Swedish mein communicate kar sake.,need_interpreter
Ye tourist ko local currency ke baare mein batana hai.,need_interpreter
Bande ko flight delay ke baare mein information chahiye.,need_interpreter
Mujhe koi chahiye jo Greek mein help kar sake.,need_interpreter
Ye foreigner lady ko emergency services chahiye.,need_interpreter
"Bhai, is bande ko public transport ke baare mein batana hai.",need_interpreter
Mujhe koi chahiye jo Polish mein baat kar sake.,need_interpreter
Ye tourist group ko cultural sensitivity training chahiye.,need_interpreter
Bande ko local market mein bargaining mein help chahiye.,need_interpreter
Mujhe koi chahiye jo Norwegian mein communicate kar sake.,need_interpreter
"Ye foreigner ko medical history batani hai, but he only speaks English.",need_interpreter
"Bhai, is bande ko complaint form fill karna hai.",need_interpreter
Mujhe koi chahiye jo Finnish mein help kar sake.,need_interpreter
Ye tourist ko lost child ke baare mein report karna hai.,need_interpreter
Bande ko immigration office mein problem ho rahi hai.,need_interpreter
Mujhe koi chahiye jo Danish mein baat kar sake.,need_interpreter
Ye foreigner lady ko embassy se contact karna hai.,need_interpreter
"Bhai, is bande ko insurance claim karna hai.",need_interpreter
Mujhe koi chahiye jo Czech mein communicate kar sake.,need_interpreter
Ye tourist ko travel advisory ke baare mein batana hai.,need_interpreter
Bande ko local SIM card purchase karna hai.,need_interpreter
Mujhe koi chahiye jo Hungarian mein help kar sake.,need_interpreter
Ye foreigner couple ko wedding planning mein help chahiye.,need_interpreter
"Bhai, is bande ko property purchase mein consultation chahiye.",need_interpreter
Mujhe koi chahiye jo Romanian mein baat kar sake.,need_interpreter
Ye tourist ko business meeting mein interpreter chahiye.,need_interpreter
"Bande ko legal advice chahiye, woh English mein hi baat karta hai.",need_interpreter
Mujhe koi chahiye jo Bulgarian mein communicate kar sake.,need_interpreter
Ye foreigner lady ko visa application mein problem hai.,need_interpreter
"Bhai, is bande ko employment contract samjhana hai.",need_interpreter
Mujhe koi chahiye jo Slovak mein help kar sake.,need_interpreter
Ye tourist ko education system ke baare mein information chahiye.,need_interpreter
Bande ko driving license apply karna hai.,need_interpreter
Mujhe koi chahiye jo Slovenian mein baat kar sake.,need_interpreter
Ye foreigner couple ko relocation assistance chahiye.,need_interpreter
"Bhai, is bande ko healthcare access mein problem hai.",need_interpreter
Mujhe koi chahiye jo Lithuanian mein communicate kar sake.,need_interpreter
Ye tourist ko university admission ke baare mein batana hai.,need_interpreter
"Bande ko tax filing mein help chahiye, woh English mein hai.",need_interpreter
Mujhe koi chahiye jo Latvian mein help kar sake.,need_interpreter
Ye foreigner lady ko banking services chahiye.,need_interpreter
"Bhai, is bande ko emergency medical treatment chahiye.",need_interpreter
Mujhe koi chahiye jo Estonian mein baat kar sake.,need_interpreter
Ye tourist ko job search mein assistance chahiye.,need_interpreter
"Bande ko real estate agent chahiye, language barrier hai.",need_interpreter
Mujhe koi chahiye jo Icelandic mein communicate kar sake.,need_interpreter
Ye foreigner couple ko cultural exchange program mein help chahiye.,need_interpreter
"Bhai, is bande ko technical support chahiye, woh English mein hi bol raha hai.",need_interpreter
Mujhe koi chahiye jo Albanian mein help kar sake.,need_interpreter
"Yo, bahi, yeh map samajh nahi aa raha, koi help karega kya?",need_interpreter
"Excuse me, I need someone to explain these rules.",need_interpreter
Mujhe local language mein baat karne mein mushkil ho rahi hai.,need_interpreter
Can you help me find a person who speaks Spanish?,need_interpreter
"Yeh ticket counter pe kya chal raha hai, koi batao na yaar.",need_interpreter
"I am lost, can anyone translate this address for me?",need_interpreter
"Bhaiya, yeh sign board pe English mein kuch likha hai, samjhao zara.",need_interpreter
"My group has moved ahead, I need someone to communicate this.",need_interpreter
"Kisko Hindi nahi aati, use help chahiye lagta hai.",need_interpreter
"Need a translator for this announcement, please.",need_interpreter
"Yeh instructions bahut complex hain, koi simple kar ke batayega?",need_interpreter
"Mera dost English mein baat kar raha hai, mujhe samajh nahi aa raha.",need_interpreter
Can someone assist this person in their language?,need_interpreter
Koi Italian speaker hai yahan jo guide kar sake?,need_interpreter
"I don't understand what they are saying, need interpretation.",need_interpreter
"Yeh public announcement kis bhasha mein hai, pata nahi chal raha.",need_interpreter
Help! I can't understand the directions.,need_interpreter
Mujhe ek interpreter chahiye for medical reasons.,need_interpreter
"Yeh emergency contact number kisko call karna hai, guide karo.",need_interpreter
Can you find a French interpreter for this visitor?,need_interpreter
Yeh information board pe English mein kya likha hai?,need_interpreter
"I need to explain something important, but don't know how.",need_interpreter
Koi German tourist hai jisko help chahiye?,need_interpreter
"Yeh announcement ka translation chahiye, urgently.",need_interpreter
"Mera phone kharab ho gaya, kisi se baat karani hai local mein.",need_interpreter
Can someone translate this complaint form?,need_interpreter
"Yeh security guard kuch bol raha hai, par samajh nahi aa raha.",need_interpreter
I need someone to bridge the language gap here.,need_interpreter
"Koi Japanese tourist ko help chahiye, dikh nahi raha.",need_interpreter
"Yeh sign board pe Marathi mein likha hai, koi translate karega?",need_interpreter
"My child is feeling unwell, need to explain to the doctor.",need_interpreter
Can you find a Russian speaker to help this lady?,need_interpreter
Yeh ticket ka price mujhe English mein batao na.,need_interpreter
I am unable to communicate my needs effectively.,need_interpreter
Koi Korean tourist hai jo direction pooch raha hai?,need_interpreter
"Yeh announcement ka meaning clear nahi hai, koi explain karega?",need_interpreter
I need to ask for directions in my language.,need_interpreter
"Mera passport gum ho gaya, help chahiye police se baat karne mein.",need_interpreter
Can someone help this elderly person understand the instructions?,need_interpreter
"Yeh stall pe kya mil raha hai, local language mein poochna hai.",need_interpreter
I require assistance with translation for this document.,need_interpreter
Koi Portuguese speaker hai jo guide kar sake?,need_interpreter
"Yeh signage bahut confusing hai, koi samjhayega?",need_interpreter
I need to explain a dietary restriction.,need_interpreter
Kisi ko Arabic translator chahiye lagta hai.,need_interpreter
Yeh emergency procedure kisko batana hai?,need_interpreter
Can you find someone who speaks Turkish?,need_interpreter
"Mujhe yahan ke customs ke baare mein puchna hai, local language mein.",need_interpreter
This person needs help understanding the announcement board.,need_interpreter
Koi Swedish tourist hai jo lost lag raha hai?,need_interpreter
"Yeh feedback form fill karna hai, koi help karega?",need_interpreter
I need to communicate a medical emergency.,need_interpreter
Can someone translate this warning sign?,need_interpreter
"Mera luggage check karna hai, par officer English mein baat kar raha hai.",need_interpreter
Koi Polish speaker hai yahan jo madad kar sake?,need_interpreter
"Yeh event schedule samajh nahi aa raha, koi batao na.",need_interpreter
I need to explain a problem with my booking.,need_interpreter
Can you find a Greek translator?,need_interpreter
"Yeh announcement mein kuch important hai, par samajh nahi aa raha.",need_interpreter
"Mujhe yahan ke rules batane hain, par language barrier hai.",need_interpreter
This tourist seems confused by the signs.,need_interpreter
Koi Dutch speaker hai jisko guidance chahiye?,need_interpreter
"Yeh emergency exit kis taraf hai, koi batao?",need_interpreter
I need to convey a message in a different language.,need_interpreter
Can someone help this person with a language barrier?,need_interpreter
"Yeh map mein location nahi mil rahi, koi translate karega?",need_interpreter
"Mujhe medical assistance chahiye, par communication mushkil hai.",need_interpreter
Koi Finnish speaker hai jo direction de sake?,need_interpreter
Yeh official notice ka meaning clear nahi hai.,need_interpreter
I need someone to translate this legal document.,need_interpreter
Can you find a Norwegian translator?,need_interpreter
"Mera visa application form fill karna hai, help chahiye.",need_interpreter
This person is asking for help in a language I don't understand.,need_interpreter
Koi Czech speaker hai jo help kar sake?,need_interpreter
Yeh travel advisory kis bhasha mein hai?,need_interpreter
I need to explain a lost item situation.,need_interpreter
Can someone assist this group with communication?,need_interpreter
Yeh public transport information samajh nahi aa raha.,need_interpreter
"Mujhe emergency mein kisi se baat karni hai, par language ka issue hai.",need_interpreter
Koi Hungarian speaker hai jo guide kar sake?,need_interpreter
This foreigner needs help with directions.,need_interpreter
"Yeh ticket booking process English mein hai, help chahiye.",need_interpreter
I need to convey a message to the authorities.,need_interpreter
Can you find a Thai translator?,need_interpreter
"Mera booking confirm nahi ho raha, help chahiye explanation mein.",need_interpreter
This person is struggling to understand the instructions.,need_interpreter
Koi Vietnamese speaker hai jo help kar sake?,need_interpreter
Yeh safety instructions ka translation chahiye.,need_interpreter
I need to explain a problem with the service.,need_interpreter
Can someone help this tourist find their way?,need_interpreter
"Yeh local customs ke baare mein janna hai, par language barrier hai.",need_interpreter
"Mujhe medical help chahiye, par doctor ki baat samajh nahi aa rahi.",need_interpreter
Koi Indonesian speaker hai jo assistance de sake?,need_interpreter
"Yeh announcement ka detail chahiye, par language different hai.",need_interpreter
I need to explain a financial matter.,need_interpreter
Can you find a Malay translator?,need_interpreter
"Mera visa application mein kuch issue hai, help chahiye.",need_interpreter
This visitor is asking for information in their native tongue.,need_interpreter
Yeh foreigner apna route samajh nahi paa raha hai.,need_interpreter
"Mujhe Hindi mein koi help chahiye, English nahi aati.",need_interpreter
Visitor ko local directions samjhane mein mushkil ho rahi hai.,need_interpreter
Ek group ko emergency mein Hindi mein baat karne ke liye koi chahiye.,need_interpreter
"Ye tourist medical information English mein de rahe hain, local hospital ko samajh nahi aa raha.",need_interpreter
"Mere paas koi Hindi translator nahi hai, I need someone.",need_interpreter
Public ko emergency announcement Hindi mein convey karna hai.,need_interpreter
Unko hotel ka address Hindi mein batao.,need_interpreter
Logon ko evacuation instructions Hindi mein samjhao.,need_interpreter
Ye tourist ko koi bhi Hindi sign samajh nahi aa raha.,need_interpreter
"Bahut saare log Hindi mein baat kar rahe hain, mujhe samajh nahi aa raha.",need_interpreter
"Kahin kahin Hindi mein likha hai, par mujhe English mein detail chahiye.",need_interpreter
Visitor ko local customs Hindi mein explain karne ke liye koi chahiye.,need_interpreter
"Medical emergency hai, patient Hindi bol raha hai, doctor ko English mein samjhana hai.",need_interpreter
"Mere phone mein Hindi keyboard nahi hai, mujhe help chahiye.",need_interpreter
Ye foreigner ko local food ke baare mein Hindi mein information chahiye.,need_interpreter
Public transport ke liye Hindi mein guidance chahiye.,need_interpreter
Unko accident spot Hindi mein describe karna hai.,need_interpreter
Mujhe ek Hindi speaking assistant chahiye is group ke liye.,need_interpreter
Ye tourist ko local laws Hindi mein batana hai.,need_interpreter
"Bahut bheed hai, Hindi mein announcements karne hain.",need_interpreter
Visitor ko tourist attraction ke baare mein Hindi mein jaankari chahiye.,need_interpreter
"Mere paas emergency contact ka number hai Hindi mein, par main baat nahi kar paa raha.",need_interpreter
Unko police se Hindi mein baat karni hai.,need_interpreter
Ye foreigner ko local language mein help chahiye.,need_interpreter
Mujhe kisi aise bande ki zaroorat hai jo Hindi aur English dono jaanta ho.,need_interpreter
Logon ko safety guidelines Hindi mein samjhaiye.,need_interpreter
Ye tourist ko shopping ke liye local language mein help chahiye.,need_interpreter
Unko train station ka route Hindi mein batao.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein call kar sake.,need_interpreter
Ye foreigner ko local market mein navigate karne mein help chahiye.,need_interpreter
Kahin emergency mein Hindi mein baat karne ke liye koi chahiye.,need_interpreter
Visitor ko emergency contact details Hindi mein provide karne hain.,need_interpreter
"Mere paas Hindi mein kuch important documents hain, jinhe translate karna hai.",need_interpreter
Unko medical help Hindi mein chahiye.,need_interpreter
Ye tourist ko local transportation options Hindi mein batane hain.,need_interpreter
Mujhe Hindi mein help karne wala koi volunteer chahiye.,need_interpreter
Logon ko emergency exit Hindi mein dikhao.,need_interpreter
Ye foreigner ko local currency ke baare mein Hindi mein jankari chahiye.,need_interpreter
Unko police station ka address Hindi mein batao.,need_interpreter
Mujhe ek bilingual person chahiye jo Hindi aur English dono mein communicate kar sake.,need_interpreter
Ye tourist ko local food order karne mein help chahiye.,need_interpreter
"Kahin kahin Hindi mein likha hai, par mujhe English mein explanation chahiye.",need_interpreter
Visitor ko emergency services Hindi mein access karne mein help chahiye.,need_interpreter
"Mere paas Hindi mein emergency numbers hain, par main call nahi kar paa raha.",need_interpreter
Unko hospital ka address Hindi mein chahiye.,need_interpreter
Ye foreigner ko local transportation ke baare mein Hindi mein guide chahiye.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein directions de sake.,need_interpreter
Logon ko safety precautions Hindi mein samjhaiye.,need_interpreter
Ye tourist ko local landmarks ke baare mein Hindi mein jankari chahiye.,need_interpreter
Unko bank ka address Hindi mein batao.,need_interpreter
Mujhe ek Hindi speaking guide chahiye.,need_interpreter
Ye foreigner ko local culture ke baare mein Hindi mein batana hai.,need_interpreter
"Kahin kahin English mein likha hai, par mujhe Hindi mein explanation chahiye.",need_interpreter
Visitor ko emergency instructions Hindi mein dijiye.,need_interpreter
"Mere paas Hindi mein map hai, par mujhe route samajh nahi aa raha.",need_interpreter
Unko taxi book karne mein Hindi mein help chahiye.,need_interpreter
Ye tourist ko local vendors se baat karne mein help chahiye.,need_interpreter
Mujhe Hindi mein koi emergency contact chahiye.,need_interpreter
Logon ko first aid Hindi mein provide karna hai.,need_interpreter
Ye foreigner ko local helpline number Hindi mein chahiye.,need_interpreter
Unko police ko complaint Hindi mein likhni hai.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein report likh sake.,need_interpreter
Ye tourist ko local SIM card kharidne mein help chahiye.,need_interpreter
Kahin emergency mein Hindi mein baat karne ke liye koi chahiye.,need_interpreter
Visitor ko emergency contact person Hindi mein chahiye.,need_interpreter
"Mere paas Hindi mein emergency kit hai, par use kaise use karein ye nahi pata.",need_interpreter
Unko restaurant mein order karne mein Hindi mein help chahiye.,need_interpreter
Ye foreigner ko local currency exchange ke baare mein Hindi mein jankari chahiye.,need_interpreter
Mujhe Hindi mein koi medical professional chahiye.,need_interpreter
Logon ko lost and found Hindi mein report karna hai.,need_interpreter
Ye tourist ko local transportation ticket kharidne mein help chahiye.,need_interpreter
Unko emergency number Hindi mein chahiye.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein sab kuch samjha sake.,need_interpreter
Ye foreigner ko local festival ke baare mein Hindi mein jankari chahiye.,need_interpreter
"Kahin kahin English mein likha hai, par mujhe Hindi mein instructions chahiye.",need_interpreter
Visitor ko emergency evacuation plan Hindi mein batao.,need_interpreter
"Mere paas Hindi mein emergency supplies hain, par mujhe madad chahiye.",need_interpreter
Unko local shop mein kuch kharidne mein Hindi mein help chahiye.,need_interpreter
Ye tourist ko local customs ke baare mein Hindi mein jaankari chahiye.,need_interpreter
Mujhe Hindi mein koi legal advisor chahiye.,need_interpreter
Logon ko safety rules Hindi mein samjhao.,need_interpreter
Ye foreigner ko local travel agency se baat karne mein help chahiye.,need_interpreter
Unko emergency medical service Hindi mein chahiye.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein urgent kaam kar sake.,need_interpreter
Ye tourist ko local address Hindi mein likhne mein help chahiye.,need_interpreter
"Kahin kahin Hindi mein likha hai, par mujhe English mein madad chahiye.",need_interpreter
Visitor ko emergency communication Hindi mein chahiye.,need_interpreter
"Mere paas Hindi mein emergency kit hai, par mujhe local language mein instructions chahiye.",need_interpreter
Unko hotel booking mein Hindi mein help chahiye.,need_interpreter
Ye foreigner ko local SIM card activate karne mein Hindi mein help chahiye.,need_interpreter
Mujhe Hindi mein koi guide chahiye jo sab kuch samjha sake.,need_interpreter
Logon ko emergency situation mein Hindi mein guide karo.,need_interpreter
Ye tourist ko local market mein bargaining karne mein Hindi mein help chahiye.,need_interpreter
Unko emergency contact person Hindi mein chahiye.,need_interpreter
Mujhe ek translator chahiye jo Hindi mein emergency call kar sake.,need_interpreter
Ye foreigner ko local train ka route Hindi mein samjhane mein help chahiye.,need_interpreter
"Kahin kahin Hindi mein likha hai, par mujhe English mein detail chahiye.",need_interpreter
Visitor ko emergency help Hindi mein chahiye.,need_interpreter
"Mere paas Hindi mein emergency contact details hain, par mujhe unse baat karne mein dikkat ho rahi hai.",need_interpreter
Unko taxi stand ka address Hindi mein batao.,need_interpreter
"Yo, yeh banda Hindi nahi bol pa raha hai, help chahiye.",need_interpreter
"Exotic visitor ko directions samjha do, English mein.",need_interpreter
Mere foreign friends ko local food ke baare mein batao.,need_interpreter
