text,label
"Emergency alert: Lost child, boy, wearing a green shirt.",child_lost
"Bhaiya, mera baccha ghoom gaya hai, choti si ladki hai.",child_lost
"My son has gone missing, he's wearing a red cap.",child_lost
"Mera ladka pichhe reh gaya hai, ab dikh nahi raha.",child_lost
"Chote bacche ko dhundhna hai, public mein kho gaya.",child_lost
"Help find my child, he’s about 4 years old.",child_lost
"Ek bacha bahut zor se ro raha hai, lagta hai maa baap se bichhad gaya.",child_lost
"Mera ladka kho gaya hai, thoda sa behra hai.",child_lost
"Bhai, meri beti kho gayi hai, usne laal rang ka frock pehna hai.",child_lost
"Mera chhota beta gayab ho gaya hai, koi madad karo.",child_lost
"Please help, ek bacha bahut upset lag raha hai, akele khada hai.",child_lost
"Lost child! Girl, 7 years old, blonde hair, blue eyes.",child_lost
"Mera baccha kahi kho gaya hai, woh meri ungli pakad ke chalta tha.",child_lost
"Bhai, mera ladka gum ho gaya hai, chhota sa hai.",child_lost
"Mera bacha maroon colour ke shirt mein tha, ab nahi dikh raha.",child_lost
"Help me find my son, he was playing near the fountain.",child_lost
"Meri ladki kho gayi hai, pata nahi kis taraf gayi.",child_lost
"Ek bacha akela yahan khada hai, lag raha hai ghabraya hua hai.",child_lost
"Mera baccha kho gaya hai, please dhundhne mein madad karo.",child_lost
"Bhaiya, meri beti gayab ho gayi hai, pink colour ki frock mein thi.",child_lost
"I've lost my child, he's wearing a yellow t-shirt.",child_lost
"Mera chhota beta kho gaya hai, koi use dekha?",child_lost
"Help find my daughter, she's wearing a red dress.",child_lost
"Mera ladka pichhe reh gaya hai, abhi toh yahi tha.",child_lost
"Bhai, mera bachha ghoom ho gaya hai, koi dekho toh.",child_lost
"Ek chota ladka akela baitha hai, bahut udaas lag raha hai.",child_lost
"Mera ladka maroon shirt mein tha, abhi dikh nahi raha.",child_lost
"Meri beti kho gayi hai, uska naam Anjali hai.",child_lost
"Mera chota sa bacha kahin kho gaya hai, please help me.",child_lost
"Help! Mera ladka gayab ho gaya hai, woh meri ungli pakde hue tha.",child_lost
"Bhaiya, meri beti kho gayi hai, chashme lagati hai.",child_lost
"Lost child alert! Boy, 5 years old, dark hair, wearing blue shorts.",child_lost
"Mera ladka kho gaya hai, woh halka sa hansi karta hai.",child_lost
"Mera chota bhai gum ho gaya hai, thodi der pehle yahi tha.",child_lost
"Help find my son, he has a small cut on his forehead.",child_lost
"Beti kho gayi hai, halki si baat karti hai.",child_lost
"Mera ladka kho gaya hai, koi use dekha hai? Naam Rohan hai.",child_lost
"Please help, my daughter is lost.",child_lost
"Bhai, mera baccha kho gaya hai, zara dekho toh.",child_lost
"Mera chota beta gayab ho gaya hai, woh mujhse alag ho gaya.",child_lost
Ek choti ladki akeli khadi hai aur ro rahi hai.,child_lost
"Mera ladka kho gaya hai, usne green t-shirt pehni hai.",child_lost
"Yahan sab log ek dum se bhag rahe hain, kuch samajh nahi aa raha!",crowd_panic
"Bhai, ground mein full crowd hai aur sab push kar rahe hain!",crowd_panic
"Emergency exit pe stampede jaisa situation hai, koi sambhale!",crowd_panic
"Bahut zyada bheed ho gayi hai, saans lena mushkil hai.",crowd_panic
"Kisi ne chillaya aur sab log daudne lage, pura chaos hai.",crowd_panic
"Stage ke paas log gir rahe hain, jaldi help bhejo!",crowd_panic
"Entry gate pe jam lag gaya hai, andar jaane ke liye dhakka-mukki ho rahi hai.",crowd_panic
Music band hote hi crowd ne gate ki taraf bhagna shuru kar diya.,crowd_panic
"Aise lag raha hai jaise sabko bas bahar nikalna hai, ek dusre ko kuchal rahe hain.",crowd_panic
"Yaar, yahan ka scene bahut kharab hai, sab ek dusre se takra rahe hain.",crowd_panic
"Guard sambhal nahi paa rahe hain, crowd totally out of control hai.",crowd_panic
Koi andar se chillaya 'aag' aur sab bhaagne lage.,crowd_panic
"Stadium mein seat pe chadh gaye hain log, badi mushkil se khade hain.",crowd_panic
"Exit signs clear nahi hain, log ghabra kar idhar udhar bhag rahe hain.",crowd_panic
"Main toh fans gaya hoon bheed mein, mujhe nikalna hai!",crowd_panic
Itni zor se push ho raha hai ki main girne wala tha.,crowd_panic
Public bahut zyada excited hai aur control se bahar hai.,crowd_panic
"Emergency exit block ho gaya hai, please kuch karo!",crowd_panic
"Lagatar dhakka mil raha hai, bas sambhal ke rehna pad raha hai.",crowd_panic
"Chote bachhe aur mahilayein dar gayi hain, unhe nikalna mushkil ho raha hai.",crowd_panic
"Yahan se nikalne ka koi rasta nahi dikh raha, sab jam ho gaya hai.",crowd_panic
"Koi afwaah phaili hai lagta hai, sab log bhaag rahe hain.",crowd_panic
"Crowd management bilkul zero hai, sab apni marzi se chal rahe hain.",crowd_panic
"Stage crash hone ka dar hai, public bahut hi zyada overexcited hai.",crowd_panic
"Mere saamne se log phisal kar gir rahe hain, sambhalo yaar!",crowd_panic
"Humein yahan se nikalo, hum fans gaye hain!",crowd_panic
"Main toh andar hi fans gaya hoon, emergency nikalne ka raasta dikhao!",crowd_panic
Itni bheed hai ki Oxygen kam pad rahi hai.,crowd_panic
Sab log ek hi gate se bahar jaane ki koshish kar rahe hain.,crowd_panic
"Yahan pura Havel hai, koi nahi sun raha.",crowd_panic
Public ko control karne ke liye aur security chahiye.,crowd_panic
"Stage ke paas log chadh gaye hain, girne ka khatra hai.",crowd_panic
Bahut zyaada pressure aa raha hai crowd se.,crowd_panic
"Chilla mat, sab log dar jayenge!",crowd_panic
"Security guards bhi peeche hat rahe hain, crowd bahut strong hai.",crowd_panic
"Koi bomb dhamaka hone ki baat kar raha tha, ab sab bhaag rahe hain.",crowd_panic
"Main neeche gir gaya tha, logon ne mujhe uthaya.",crowd_panic
"Yahan ka flow bilkul ruk gaya hai, sab atak gaye hain.",crowd_panic
"Emergency services chahiye, koi injured hai.",crowd_panic
Bheed mein se roone ki awaazein aa rahi hain.,crowd_panic
"Public ko rokna mushkil ho raha hai, sab bhag daud macha rahe hain.",crowd_panic
"Har taraf sirf chehre hain, koi jagah nahi hai.",crowd_panic
Main toh apni jagah se hil nahi paa raha hoon.,crowd_panic
Guard ne roka toh public ne dhakka de diya.,crowd_panic
"Aisa lag raha hai jaise koi bhagwan nahi hai, sab jungle rule chal raha hai.",crowd_panic
Logon ne fencing todne ki koshish ki hai.,crowd_panic
"Yaar, yahan danger hai, jaldi nikalna hoga.",crowd_panic
"Bheed mein se kisi ki awaaz nahi aa rahi, sab ghut rahe hain.",crowd_panic
Main toh enter karne ki koshish kar raha tha aur bahar dhakka de diya gaya.,crowd_panic
"Log ladder pe chad rahe hain, sabko jaldi hai.",crowd_panic
"Koi sanjeeda situation lag rahi hai, sab ghabraaye hue hain.",crowd_panic
"Bheed CONTROL nahi ho rahi, humein help chahiye.",crowd_panic
"Mere saath mere bachhe hain, unhe sambhalna mushkil hai.",crowd_panic
"Floor slip ho raha hai, girne ka dar hai.",crowd_panic
Security ka koi naam-o-nishan nahi hai yahan.,crowd_panic
"Log footpath par bhi chadh gaye hain, crowd bahut zyada hai.",crowd_panic
Main toh bas khada tha aur mujhe zor se dhakka mila.,crowd_panic
Yahan saans lena bhi ek jung hai.,crowd_panic
Emergency exit khuli hai par bheed ne rok rakhi hai.,crowd_panic
"Sab ek dusre ko peeche dhakel rahe hain, koi aage nahi badh raha.",crowd_panic
Mujhe lagta hai mera phone kho gaya hai bheed mein.,crowd_panic
"Yaar, yahan toh bheed ka sailab aa gaya hai.",crowd_panic
"Public ne gate tod diya hai, sab andar ghus rahe hain.",crowd_panic
"Main bahut dar gaya hoon, please help!",crowd_panic
Itni bheed hai ki koi emergency vehicle aa nahi sakti.,crowd_panic
"People are suffocating here, please clear the way!",crowd_panic
"The crowd is going wild, security is overwhelmed.",crowd_panic
"There's a massive surge towards the exit, it's dangerous.",crowd_panic
"Someone shouted 'fire', now everyone is running.",crowd_panic
"We are trapped in the middle, push is too strong.",crowd_panic
"It's a stampede situation, people are falling down.",crowd_panic
"Cannot breathe, too much crowd pressure.",crowd_panic
"The situation is getting out of control, need immediate intervention.",crowd_panic
"People are climbing on each other to get a view, causing chaos.",crowd_panic
The exit routes are blocked by the panicked crowd.,crowd_panic
"Pushing and shoving is everywhere, very unsafe.",crowd_panic
I saw someone get injured due to the crowd surge.,crowd_panic
"The crowd is so dense, it's hard to move even an inch.",crowd_panic
"Panic is spreading rapidly, people are screaming.",crowd_panic
The main aisle is completely jammed with people.,crowd_panic
"Security is unable to manage the influx, it's chaotic.",crowd_panic
"People are falling over each other, this is a dangerous situation.",crowd_panic
"We need to evacuate immediately, the crowd is getting aggressive.",crowd_panic
"The air is thick, people are struggling to breathe.",crowd_panic
"Someone just pushed me really hard, I almost fell.",crowd_panic
The sheer volume of people is causing a dangerous crush.,crowd_panic
"It feels like a mob, everyone is just pushing forward.",crowd_panic
"There's a huge crush near the main entrance, need help.",crowd_panic
"People are climbing over barriers, very unsafe.",crowd_panic
"The crowd density is extremely high, creating a hazardous environment.",crowd_panic
"We are being pushed towards the edge, this is a serious issue.",crowd_panic
"The situation has escalated, requires immediate attention.",crowd_panic
"People are desperate to get out, causing a bottleneck.",crowd_panic
"I'm concerned about a potential stampede, the crowd is restless.",crowd_panic
The crowd movement is unpredictable and forceful.,crowd_panic
"It's hard to maintain balance, constant pushing from all sides.",crowd_panic
"People are desperate for entry, creating a dangerous crush.",crowd_panic
The crowd is so dense I can barely see the front.,crowd_panic
"We are stuck in a massive crowd, need an escape route.",crowd_panic
"The atmosphere is tense, any sudden movement could trigger panic.",crowd_panic
People are getting crushed against the walls.,crowd_panic
"Yaar, yahan log pagalon ki tarah daud rahe hain, kuch samajh nahi aa raha!",crowd_panic
"Bhai, entry pe itni bheed hai ki saans lena mushkil ho gaya hai.",crowd_panic
Koi toh sambhalo! Stage ke paas pura jamavda hai aur log gir rahe hain.,crowd_panic
Emergency exit khol do! Sab log ek hi taraf bhag rahe hain.,crowd_panic
Achanak se shor mach gaya aur sab idhar udhar bhagne lage.,crowd_panic
Itna push aur shove ho raha hai ki khada rehna mushkil hai.,crowd_panic
"Mujhe lagta hai stampede hone wala hai, sab ghabra gaye hain.",crowd_panic
Please help! Crowd out of control ho gaya hai.,crowd_panic
"Guardons, kuch kariye! Crowd bahut aggressive ho raha hai.",crowd_panic
"Back se dhakka lag raha hai, please aage se crowd hatao!",crowd_panic
"Yaar, yahan toh saans lene ki jagah bhi nahi hai, itni bheed hai!",crowd_panic
"Sab log ek dusre ko cheer rahe hain, lekin ye overload ho raha hai.",crowd_panic
"Aapas mein ladai ho rahi hai bheed mein, sambhalo isko.",crowd_panic
"Koi afwaah phaili hai shayad, log dar ke bhaag rahe hain.",crowd_panic
"Bhaiyya, please mujhe bahar nikaalo, yahan trap ho gaya hoon.",crowd_panic
Security kahan hai? Crowd wall todne ki koshish kar raha hai.,crowd_panic
"Stage se girne ka dar hai, itna push kar rahe hain log.",crowd_panic
"Chhote bachche kho rahe hain bheed mein, please help!",crowd_panic
Itni bhayanak bheed maine kabhi nahi dekhi.,crowd_panic
Music band karvao! Log dhakka-mukki kar rahe hain.,crowd_panic
"Ground mein access band kar do, bahar log mar rahe hain.",crowd_panic
"Panic attack aa raha hai mujhe, itni garmi aur bheed.",crowd_panic
"Crowd control nahi ho pa raha, sab ek dusre pe chad rahe hain.",crowd_panic
"Darwaza block ho gaya hai, please koi khule.",crowd_panic
"System fail ho gaya shayad, sab log ghbra kar bhaag rahe hain.",crowd_panic
"Public ko shant karo, yeh situation out of control ho rahi hai.",crowd_panic
"Police ki madad chahiye, yahan bheed bahut badh gayi hai.",crowd_panic
"People are falling down, need help immediately!",crowd_panic
"The crowd is surging towards the exit, it's dangerous.",crowd_panic
"Someone shouted 'fire', now everyone is panicking.",crowd_panic
"Bheed mein se awaaz aa rahi hai, kuch galat ho raha hai.",crowd_panic
"Guard, thoda side ho jao, dum ghut raha hai!",crowd_panic
"Log chhat par chadh rahe hain, girne ka khatra hai.",crowd_panic
Emergency exit ki taraf bhagdaud machi hai.,crowd_panic
Itna jam ho gaya hai ki pace bilkul ruk gaya hai.,crowd_panic
"Scream sunaai de raha hai, kya hua bhai?",crowd_panic
"Need to evacuate this area, crowd is too dense.",crowd_panic
Public ek doosre ko dhakka dekar nikalne ki koshish kar rahi hai.,crowd_panic
"Yahan bheed control se bahar hai, sambhalna mushkil hai.",crowd_panic
"Kuch toh gadbad hai, log darr gaye hain.",crowd_panic
"Please clear the pathway, people are stuck.",crowd_panic
Stage ke paas halka-phulka stampede ho gaya hai.,crowd_panic
"Bheed mein se awaaz aa rahi hai, ki 'andar mat jao'.",crowd_panic
"Yahan toh dum ghutne laga hai, crowd bahut zyada hai.",crowd_panic
"People are breaking barriers, need immediate intervention.",crowd_panic
"Guard, crowd ko peeche karo, hum gir jayenge!",crowd_panic
Entry pe entry band karo warna explosion ho jayega.,crowd_panic
"Bhai, mujhe bahar nikalna hai, yahan se hat jao please.",crowd_panic
"Crowd bahut aggressive ho gaya hai, security ko bulao.",crowd_panic
"Yahan toh pura chaos macha hua hai, kuch samajh nahi aa raha.",crowd_panic
"Need to control the flow, it's becoming dangerous.",crowd_panic
"Log bhagwan se dua kar rahe hain, darwaza khule.",crowd_panic
Koi bheed ko rokne wala nahi hai kya?,crowd_panic
"Yahan toh Oxygen kam pad jayegi, itni bheed hai.",crowd_panic
"Public ek dusre pe gir rahi hai, please help!",crowd_panic
"Mujhe lagta hai exit block hai, sab wahi atak gaye hain.",crowd_panic
"Someone is pushing from behind, I can't breathe.",crowd_panic
"Bhai, crowd ko sambhalo, warna sabambar ho jayega.",crowd_panic
"Emergency exit khul nahi raha, sab log fans gaye hain.",crowd_panic
Darwaze pe itna pressure hai ki toot sakte hain.,crowd_panic
"Crowd ka reaction unpredictable hai, control karne ki zarurat hai.",crowd_panic
"Stage pe access nahi mil raha, log dhakka mukki kar rahe hain.",crowd_panic
"Yahan toh saans lena bhi haraam hai, crowd control karo.",crowd_panic
"Log gir rahe hain, unko uthao! This is a stampede situation.",crowd_panic
"Security, please make space, it's very crowded.",crowd_panic
"Aap log side ho jao, varna mujhe dhakka lagega.",crowd_panic
"Main bheed mein phans gaya hoon, mujhe bahar nikalo!",crowd_panic
"Koi crowd management nahi hai yahan, sab pagal ho gaye hain.",crowd_panic
"People are crushing each other, need help urgently.",crowd_panic
"Yaar, yeh toh limit se bahar ho gaya, crowd control karo.",crowd_panic
"Bachchon ko bheed se bachao, unhe chot lag sakti hai.",crowd_panic
Bheed itni zyada hai ki police bhi nahi aa paa rahi.,crowd_panic
"Log cheekh rahe hain, kuch toh gadbad hai.",crowd_panic
Exit pe itna jam hai ki koi bahar nahi nikal pa raha.,crowd_panic
"The situation is getting out of hand, control the crowd.",crowd_panic
"Yahan toh hosh ud gaye hain sabke, bheed control nahi ho rahi.",crowd_panic
"Guardons, please form a human chain to control the flow.",crowd_panic
"Log ghabra kar bhaag rahe hain, koi reason pata chala?",crowd_panic
"Bheed mein se awaaz aa rahi hai, ki 'andar mat jao, khatra hai'.",crowd_panic
"Mujhe lagta hai yahan stampede ka risk hai, please warn karo.",crowd_panic
"Crowd ko peechhe hatao, hum gir rahe hain!",crowd_panic
Yahan toh dhakka-mukki itni ho rahi hai ki saans nahi le paa rahe.,crowd_panic
"Please provide security, the crowd is overwhelming.",crowd_panic
"Log darwaze todne ki koshish kar rahe hain, bheed control se bahar hai.",crowd_panic
"Yahan toh kuch saal pehle bhi aisa hi hua tha, sambhalo!",crowd_panic
"Crowd ko kisi tarah control karo, warna sab barbaad ho jayega.",crowd_panic
"Bheed mein se chillane ki awaaz aa rahi hai, kya hua?",crowd_panic
"Public ko shant karne ki koshish karo, yeh bhayawah sthiti hai.",crowd_panic
"Darwaza band mat karo, log fans jayenge!",crowd_panic
"Crowd ka pressure bahut zyada hai, sambhalna mushkil hai.",crowd_panic
"Main niche gir gaya tha bheed mein, mujhe uthaya nahi kisi ne.",crowd_panic
"Yaar, yahan toh ekdum se panic mach gaya, bhaag lo!",crowd_panic
"People are pushing aggressively, need immediate help.",crowd_panic
"Entry band kar do, ab aur log nahi aa sakte!",crowd_panic
"Bheed itni hai ki koi movement hi nahi ho rahi, trap ho gaye hain.",crowd_panic
"Security guards ko bhi dhakka lag raha hai, public bahut aggressive hai.",crowd_panic
Log apni jaan bachane ke liye kuch bhi kar rahe hain.,crowd_panic
"Yahan toh dum ghut raha hai, bheed kam karo!",crowd_panic
Crowd ko control karne ke liye aur staff chahiye.,crowd_panic
"Aisi bheed maine kabhi nahi dekhi, yeh dangerous hai.",crowd_panic
"Please clear the path, it's a stampede situation.",crowd_panic
Log ek dusre ko cheerthe hue nikal rahe hain.,crowd_panic
Yahan bheed mein se nikalna naamumkin hai.,crowd_panic
"Bachche dar gaye hain, unhe bahar nikalo!",crowd_panic
"Koi baat karo bheed se, yeh control nahi ho rahi.",crowd_panic
"It's total chaos, everyone is running in panic.",crowd_panic
"Bheed ka zor bahut hai, hum sambhal nahi paa rahe.",crowd_panic
"People are falling, need medical attention urgently.",crowd_panic
Yahan toh lag raha hai ki saans band ho jayegi.,crowd_panic
"Crowd management fail ho gaya hai, please help!",crowd_panic
"Bhai log, stage ke paas bhagdaud mach gayi hai, sambhalo!",crowd_panic
"Yahaan toh saans lena mushkil ho gaya hai, bahut zyada bheed hai.",crowd_panic
"Emergency exit ke paas crowd control nahi hai, sab andar ghusne ki koshish kar rahe hain.",crowd_panic
"Music bahut zor se baj raha hai aur log pagal ho gaye hain, dhakka mukki ho rahi hai.",crowd_panic
Security guards kahaan hain? Ek dum se sab log ek taraf bhaag rahe hain.,crowd_panic
"Bro, yeh concert mein stampede ho raha hai lagta hai, jaldi kuch karo!",crowd_panic
"Koi gir gaya hai andar, uske upar se log chal rahe hain!",crowd_panic
"Bahanasht ho gaya hai, itni bheed hai ki hilna bhi mushkil hai.",crowd_panic
"Stage se kuch gir gaya, uske chakkar mein sab log us taraf bhaag gaye.",crowd_panic
"Entry gate pe control nahi hai, log gates tod rahe hain.",crowd_panic
"Mujhe ghutan ho rahi hai, please help, bahar nikalna hai!",crowd_panic
Yahaan crowd surfing ke chakkar mein log gir rahe hain aur neeche kuchal rahe hain.,crowd_panic
"Aag lagne ki afwah hai, sab log exit ki taraf bhaag rahe hain!",crowd_panic
Itni daru pee li hai logon ne ki behosh ho rahe hain aur bheed badh rahi hai.,crowd_panic
"Security guards situation ko handle nahi kar pa rahe hain, sab control se bahar hai.",crowd_panic
"Ek taraf se sab log dhakka maar rahe hain, lagta hai kuch ho gaya hai.",crowd_panic
"Ground mein capacity se zyada log hain, saans nahi aa rahi.",crowd_panic
"Koi announcement nahi ho raha, public dar gayi hai aur bhaag rahi hai.",crowd_panic
"Bahut zyada push ho raha hai, kisi ko injury ho sakti hai.",crowd_panic
"Stage ke paas ka area full hai, log peeche se dhakka de rahe hain.",crowd_panic
"Bhai, yeh toh stampede hi hai, sambhalo yaar!",crowd_panic
"Log peeche se dabe jaa rahe hain, thoda space banao!",crowd_panic
"Yahaan saans lena dushwar hai, itni bheed hai ki hil nahi sakte.",crowd_panic
"Emergency exit band hai lagta hai, log wahi atak gaye hain.",crowd_panic
"Koi gira hai niche, usko uthao jaldi, sab uske upar se ja rahe hain.",crowd_panic
"Faisla nahi ho raha ki kidhar jaana hai, sab confuse hain aur bhag daud machi hai.",crowd_panic
"Security ko bulana padega, yeh crowd bahut dangerous ho gaya hai.",crowd_panic
Itni zyada bheed hai ki koi accident ho sakta hai kabhi bhi.,crowd_panic
"Log ek dusre ko dhakka de rahe hain, thoda side ho jao!",crowd_panic
"Dar lag raha hai, lagta hai koi badi gadbad hone wali hai.",crowd_panic
"Ekdum se sab bhaagne lage, kuch samajh nahi aaya kya hua.",crowd_panic
Stage pe jo hua uske baad crowd control totally fail ho gaya.,crowd_panic
"Yahaan ka mahaul bahut kharab hai, log ghabra gaye hain.",crowd_panic
"Bahut pressure aa raha hai peeche se, main girne wala hoon.",crowd_panic
"Bheed control se bahar hai, police ko call karo!",crowd_panic
"Log emergency exit ke saamne ruk gaye hain, traffic jam ho gaya hai.",crowd_panic
"Mujhe claustrophobic feel ho raha hai, help!",crowd_panic
"Koi kuch deefense nahi hai, log bas ek dusre ko dhakka de rahe hain.",crowd_panic
"Yahaan ka system pura fail hai, itni bheed manage nahi kar paa rahe.",crowd_panic
"Log darwazon pe chadh rahe hain, situation bahut kharab hai.",crowd_panic
"Main phans gaya hoon bheed mein, mujhe bahar nikalna hai!",crowd_panic
"Bahut saare log ek saath ek jagah aa gaye hain, dhakka mukki shuru ho gayi.",crowd_panic
"Stampede ki situation hai, jaldi action lo!",crowd_panic
Log gir rahe hain aur unhe uthaya nahi ja raha.,crowd_panic
"Yahaan toh saans lena bhi mushkil hai, itni zyada bheed hai.",crowd_panic
Crowd ko control karna chahiye tha pehle se.,crowd_panic
"Panic fail raha hai, sab log chillane lage hain.",crowd_panic
"Log ek dusre ko kaat rahe hain, itna gussa hai sab mein.",crowd_panic
Security guards bhi bheed mein phas gaye hain.,crowd_panic
"Emergency lights nahi jal rahi hain, andhera ho gaya hai.",crowd_panic
"Log exit ke paas jam ho gaye hain, koi nikal nahi paa raha.",crowd_panic
"Mujhe lagta hai koi chori ho rahi hai, sab bheed ka fayda utha rahe hain.",crowd_panic
"Bahut zyada gussa hai logon mein, koi bhi situation bigad sakti hai.",crowd_panic
"Main bilkul phans gaya hoon, mujhe bahar nikalne mein madad karo.",crowd_panic
Crowd ko manage karne ke liye aur staff chahiye.,crowd_panic
"Ekdum se log piche dhakka dene lage, lagta hai kuch bhaga raha hai.",crowd_panic
"Yahaan toh pura chaos hai, koi rule nahi follow ho raha.",crowd_panic
"Log zid kar rahe hain entry ke liye, security rok nahi pa rahi.",crowd_panic
"Bheed mein se aawazein aa rahi hain, dar lag raha hai.",crowd_panic
"Sab log ek hi direction mein bhaag rahe hain, yeh dangerous hai.",crowd_panic
Koi bhi cheez gir sakti hai is bheed se.,crowd_panic
"Log apni jagah pe khade nahi ho rahe hain, bas dhakka de rahe hain.",crowd_panic
"Yahaan ka atmosphere bahut tense hai, koi bhi moment mein kuch ho sakta hai.",crowd_panic
"Mujhe chalti hui bheed mein se nikalna hai, please guide karo.",crowd_panic
"Bahut zyada pressure hai, meri saans atak rahi hai.",crowd_panic
"Log ek dusre ko uchhal rahe hain, yeh kya ho raha hai?",crowd_panic
"Security ko kuch karna chahiye, yeh bheed control nahi ho rahi.",crowd_panic
Entry pe itna rush hai ki log gir rahe hain.,crowd_panic
"Yahaan ka scene bahut kharab hai, emergency services ko bulao.",crowd_panic
"Log kisi cheez se dar kar bhaag rahe hain, pata nahi kya hua.",crowd_panic
"Mujhe pakad ke rakho, main gir jaungi is bheed mein.",crowd_panic
"Yahaan ka crowd management zero hai, sab kuch out of control hai.",crowd_panic
"Log ek dusre ko dhakka de kar aage badh rahe hain, yeh theek nahi hai.",crowd_panic
Bheed itni hai ki koi nikal hi nahi sakta.,crowd_panic
"Panic spread ho raha hai, sab log dar gaye hain.",crowd_panic
"Log stage pe chadne ki koshish kar rahe hain, police control karo!",crowd_panic
Itni bheed hai ki mera phone bhi gir gaya.,crowd_panic
"Log ek dusre ke upar chad rahe hain, yeh stampede ban jayega.",crowd_panic
"Yahaan ka system complètement cassé hai, bheed control nahi ho rahi.",crowd_panic
"Mujhe immediate exit chahiye, otherwise kuch ho jayega.",crowd_panic
"Log ek dusre ko niche khinch rahe hain, bahut galat ho raha hai.",crowd_panic
Crowd ko manage karne ke liye proper planning nahi thi.,crowd_panic
"Sab log ek hi jagah pe jama ho gaye hain, jam ho gaya hai.",crowd_panic
"Yahaan ka crowd bahut aggressive hai, security alert raho.",crowd_panic
"Log darwaze todne ki koshish kar rahe hain, jaldi kholo!",crowd_panic
"Mujhe bahar nikalna hai, please bheed ko hatayo.",crowd_panic
"Crowd control ke liye koi nahi hai, sab apni marzi se chal rahe hain.",crowd_panic
"Itni bheed hai ki ghutan ho rahi hai, please help.",crowd_panic
Log ek dusre ko dhakka de kar apni jagah bana rahe hain.,crowd_panic
"Yahaan ka mahaul bahut darawana hai, jaldi kuch karo.",crowd_panic
"Stampede jaisa halaat hai, samhalo yaar, bachao!",crowd_panic
"Loggir rahe hain aur unke upar se log ja rahe hain, rescue karo!",crowd_panic
"Crowd ka pressure bahut zyada hai, main saans nahi le paa raha.",crowd_panic
"Log gate ke bahar toot pade hain, control nahi hai.",crowd_panic
"Main yahan phasa hua hoon, mujhe bahar nikalo.",crowd_panic
"Security ko aur zyada hone ki zarurat hai, bheed control se bahar hai.",crowd_panic
"Log ek dusre se lad rahe hain, bheed bahut zyada hai.",crowd_panic
"Yahaan pe pura kaos macha hua hai, koi order nahi hai.",crowd_panic
"Log exit ke paas chadh rahe hain, sab gir jayenge.",crowd_panic
"Mujhe ghutan ho rahi hai, please bheed kam karo!",crowd_panic
"Log ek dum se bhaag pade, kuch samajh nahi aaya.",crowd_panic
"Crowd management zero hai, sab log ek taraf bhaag rahe hain.",crowd_panic
"Bheed mein se nikalna mushkil ho raha hai, help me!",crowd_panic
"Yahan sab bhaag rahe hain, sambhalo!",crowd_panic
"Bhaiya, gate pe bahut bheed ho gayi hai, stampede na ho jaye!",crowd_panic
"Logon ko kuch samajh nahi aa raha, chillam chilli machi hai.",crowd_panic
"Emergency exit khol do, andar pressure bahut hai.",crowd_panic
"Yaar, crowd control karna mushkil ho raha hai, sab ek dusre ko dhakka de rahe hain.",crowd_panic
"Stage ke paas crowd bahut hai, gir rahe hain log.",crowd_panic
"Achanak se sab bhaagne lage, reason pata nahi.",crowd_panic
"Hamesha se zyada crowd hai aaj, halki si bhi gadbad hui toh problem ho jayegi.",crowd_panic
Fire alarm baja aur sab panic mein bahar bhagne lage.,crowd_panic
Security kahaan hai? Crowd sambhal nahi paa rahe hain.,crowd_panic
Itna push ho raha hai ki saans lena mushkil hai.,crowd_panic
"Log ek dusre ke upar chadh rahe hain, control karo!",crowd_panic
Koi rumour faila hai kya? Sab dar gaye hain.,crowd_panic
Bheed itni zyada hai ki nikalna mushkil hai.,crowd_panic
Guard ne dhakka diya aur sab ek saath gir gaye.,crowd_panic
"Emergency exit block hai, bahar kaise niklen?",crowd_panic
"Yahan ka mahaul theek nahi lag raha, sab ghhabraaye hue hain.",crowd_panic
"Log niche gir gaye hain, unhe uthao jaldi!",crowd_panic
"Stairs pe jam lag gaya hai, log atak gaye hain.",crowd_panic
"Koi toh chilla raha hai ki bomb hai, sab bhaag rahe hain.",crowd_panic
" Crowd management fail ho gaya hai, emergency situation hai.",crowd_panic
"Main fans gaya hoon bheed mein, please help!",crowd_panic
"Bahut zyada pressure hai yahan, meri shirt phat gayi.",crowd_panic
Entry gate pe crowd control nahi ho raha.,crowd_panic
Logon ko zor se pakadna pad raha hai girne se bachne ke liye.,crowd_panic
Kya hua? Kyun sab cheekh rahe hain?,crowd_panic
"This is a massive stampede, please send help!",crowd_panic
"The crowd surge is dangerous, we need evacuation.",crowd_panic
People are falling down in the middle of the crowd.,crowd_panic
"Emergency exit is jammed, people are trapped.",crowd_panic
Mass hysteria is spreading quickly.,crowd_panic
"It's impossible to move, we are being crushed.",crowd_panic
Security personnel are overwhelmed by the crowd.,crowd_panic
Someone shouted fire and now everyone is panicking.,crowd_panic
The sheer volume of people is causing a dangerous situation.,crowd_panic
"People are pushing from all sides, I can't breathe.",crowd_panic
Kids are getting separated from their parents in the chaos.,crowd_panic
"The situation is out of control, immediate intervention needed.",crowd_panic
We need more marshals to manage this unruly crowd.,crowd_panic
People are climbing on things to escape the crush.,crowd_panic
The exit route is blocked by a surging crowd.,crowd_panic
This feels like a stampede is about to happen.,crowd_panic
There's a wave of panic moving through the audience.,crowd_panic
"Can't move my legs, people are stepping on me.",crowd_panic
The density of the crowd is critical.,crowd_panic
