text,label
"Mujhe lagta hai mujhe fracture hua hai, haath mein se khun aa raha hai.",medical_help
"Yahan ek vyakti zameen par leta hai, woh saans nahi le raha.",medical_help
"Doctor chahiye, mujhe lagta hai main behosh hone wala hoon.",medical_help
"Ambulance ki zarurat hai, ek bacha behosh ho gaya hai.",medical_help
"Mujhe bahut tez pait dard ho raha hai, emergency hai.",medical_help
"Yahan ek aadmi ko chot lagi hai, uske sir se khoon beh raha hai.",medical_help
"Need urgent medical help, I have a severe burn.",medical_help
"Mujhe lagta hai mujhe koi bimari ho gayi hai, doctor bulao.",medical_help
"Yahan ek ladki behosh ho gayi hai, uski saans chal rahi hai.",medical_help
"Doctor chahiye, mujhe gussa aa raha hai aur main behosh ho raha hoon.",medical_help
Help! My friend has a sprained ankle and can't walk.,medical_help
Mujhe bahut tez bukhar hai aur sharir mein dard ho raha hai.,medical_help
"Yahan ek vyakti ko jhatke aa rahe hain, emergency hai.",medical_help
"Need medical attention, I feel like I'm going to faint.",medical_help
"Mujhe lagta hai mera dil tez chal raha hai, mujhe saans nahi aa rahi.",medical_help
Yahan ek aadmi ko tez khansi aur saans lene mein takleef hai.,medical_help
"Doctor chahiye, mujhe bahut zyada ghabrahat ho rahi hai.",medical_help
"Someone needs immediate medical care, they are unresponsive.",medical_help
"Mujhe lagta hai mujhe fracture hua hai, bahut dard hai.",medical_help
"Yahan ek mahila behosh ho gayi hai, jaldi doctor lao.",medical_help
"Need medical help, I have a severe cut on my hand.",medical_help
"Mujhe lagta hai mujhe heart attack aaya hai, dard kandhe tak jaa raha hai.",medical_help
"Yahan ek vyakti ko chakkar aane lage hain, woh gir gaya hai.",medical_help
"Bhai, emergency hai, patient ko heart attack aaya hai.",medical_help
"Mujhe immediate medical attention chahiye, saans lene mein dikkat ho rahi hai.",medical_help
"Yahan ek lady behosh ho gayi hai, jaldi doctor laao.",medical_help
"Kisi ko chot lagi hai, khoon ruk nahi raha hai.",medical_help
"Emergency! Ambulance ki zaroorat hai, accident hua hai.",medical_help
"Mere bachche ki tabiyat kharab hai, fever bahut high hai.",medical_help
"Ye aadmi dard se chilla raha hai, shayad haddi toot gayi hai.",medical_help
"Mujhe chakkar aa rahe hain, main girne wala hoon.",medical_help
Yahan public mein ek elder person collapse ho gaye hain.,medical_help
Koi doctor hai yahan? Urgent help chahiye.,medical_help
"Isko poison lag gaya hai, kya karein?",medical_help
Achanak se kamar mein bahut tez dard ho raha hai.,medical_help
Mujhe vomiting ho rahi hai aur weakness feel ho rahi hai.,medical_help
"Is crowd mein kisi ko medical emergency hai, please help.",medical_help
Lady ko pregnancy mein koi complication lag raha hai.,medical_help
"Bache ko saans nahi aa rahi hai, help!",medical_help
"Mujhe chest pain ho raha hai, aisa lagta hai dil ka mamla hai.",medical_help
Yahan ek person ko fever ke saath seizures aa rahe hain.,medical_help
Mere friend ko bahut tez sir dard hai aur aankhon se kam dikh raha hai.,medical_help
Emergency! Kise ko zaroori medical aid ki need hai.,medical_help
"Is bande ko jaldi hospital le jaana hoga, condition critical hai.",medical_help
"Mujhe abhi medical assistance ki zaroorat hai, main kamzor feel kar raha hoon.",medical_help
"Ye lady bahut pain mein hai, emergency medicine chahiye.",medical_help
Yahan koi doctor hai jo first aid de sake? Haath mein chot hai.,medical_help
"Mujhe abhi doctor ko dikhana padega, meri health theek nahi lag rahi.",medical_help
"Emergency situation hai, ek patient ko blood transfusion ki zaroorat hai.",medical_help
Mere ko ghabrahat ho rahi hai aur meri heart beat tez ho gayi hai.,medical_help
Yahan ek bachcha gir gaya aur uske sar se khoon nikal raha hai.,medical_help
"Need immediate medical help, someone is not breathing.",medical_help
"Is ladki ko bahut zyada jukam aur khansi ho rahi hai, saans lena mushkil hai.",medical_help
"Emergency! Ambulance chahiye, ek aadmi ko pakad liya hai.",medical_help
"Mujhe doctor se baat karni hai, meri condition serious hai.",medical_help
"Ye banda behosh ho gaya hai, isko hosh nahi aa raha.",medical_help
Need urgent medical assistance for a person with severe burns.,medical_help
Mujhe bahut tez bukhar hai aur main hil nahi pa raha.,medical_help
Yahan koi doctor hai? Isko internal bleeding ho rahi hai.,medical_help
"Mujhe hospital le jao, main behosh ho raha hoon.",medical_help
Emergency! Kidhar hai medical team?,medical_help
"Mere pair mein fracture ho gaya hai, mujhe aid chahiye.",medical_help
"Is lady ko fainting attack aaya hai, jaldi madad karo.",medical_help
"Mujhe urgent help chahiye, meri saans atak rahi hai.",medical_help
"Yahan ek accident hua hai, koi injured hai.",medical_help
"Need a doctor immediately, patient is critical.",medical_help
"Mujhe lagta hai mujhe sugar low ho gaya hai, weak feel ho raha hai.",medical_help
"Is bachche ko chot lagi hai, kripya bandage kar dein.",medical_help
"Emergency! Somebody help, this person is having a seizure.",medical_help
"Mujhe doctor chahiye, meri aankhon ke saamne andhera chhaa raha hai.",medical_help
"Yahan ek banda zameen par pada hua hai, madad chahiye.",medical_help
"Need medical help urgently, person collapsed.",medical_help
"Mujhe saans lene mein takleef ho rahi hai, please help.",medical_help
Emergency! Is aadmi ko medical attention chahiye.,medical_help
"Mujhe doctor ki zaroorat hai, main bahut kamzor hoon.",medical_help
"Yahan ek ladki behosh ho gayi hai, jaldi doctor laao.",medical_help
"Mujhe dard ho raha hai, medical assistance chahiye.",medical_help
Emergency! Is patient ko immediate doctor chahiye.,medical_help
Mere bachche ko saans lene mein mushkil ho rahi hai.,medical_help
"Ye aadmi zameen pe gir gaya hai, usko chot lagi hai.",medical_help
"Need an ambulance, it's a medical emergency.",medical_help
"Mujhe doctor se milna hai, meri condition theek nahi hai.",medical_help
"Yahan ek person behosh hai, usko sambhalo.",medical_help
Emergency! Is bande ko hospital le jaana hoga.,medical_help
"Mujhe medical aid chahiye, meri health kharab hai.",medical_help
"Yahan ek lady ko chakkar aa rahe hain, madad kijiye.",medical_help
Emergency! Koi doctor hai yahan?,medical_help
"Mujhe immediate medical attention chahiye, chest mein pain ho raha hai.",medical_help
"Yahan ek aadmi gir gaya hai, uske sir se khoon beh raha hai.",medical_help
"Mujhe help chahiye, main khoon ki ulti kar raha hoon.",medical_help
Emergency! Someone needs medical help right now.,medical_help
"Mere ko bahut zyada dard ho raha hai, doctor chahiye.",medical_help
"Yahan ek bachcha rota hua gir gaya hai, usko chot lagi hai.",medical_help
"Mujhe urgent medical assistance chahiye, main behosh ho raha hoon.",medical_help
Emergency! Is lady ko jaldi se doctor dikhao.,medical_help
Mujhe saans lene mein bahut zyada dikkat ho rahi hai.,medical_help
"Yahan ek aadmi ka accident ho gaya hai, medical help chahiye.",medical_help
"Need immediate medical attention, feeling very weak.",medical_help
"Mujhe doctor se milna hai, meri tabiyat kharab hai.",medical_help
"Yahan ek lady behosh ho gayi hai, jaldi madat karo.",medical_help
"Mujhe dard ho raha hai, kripya medical help dein.",medical_help
Emergency! Is patient ko turant doctor chahiye.,medical_help
"Mere bachche ko tez bukhar hai, kya karein?",medical_help
"Ye aadmi zameen par gira hai, usko uthao aur doctor laao.",medical_help
"Need an ambulance, it's a serious medical situation.",medical_help
"Mujhe doctor se baat karni hai, meri health theek nahi lag rahi.",medical_help
"Yahan ek person behosh pada hai, usko pani pilao aur doctor lao.",medical_help
Emergency! Is bande ko jaldi hospital pahunchao.,medical_help
"Mujhe medical aid chahiye, meri health kharab ho rahi hai.",medical_help
"Yahan ek lady ko tez dard ho raha hai, madad kijiye.",medical_help
Emergency! Kahan hai medical team?,medical_help
"Mujhe immediate medical attention chahiye, meri saans atak rahi hai.",medical_help
"Yahan ek aadmi ka pair toot gaya hai, uske sir se khoon beh raha hai.",medical_help
"Mujhe help chahiye, main khoon ki ulti karne wala hoon.",medical_help
Emergency! Someone needs urgent medical help.,medical_help
"Mere ko bahut zyada kamzori lag rahi hai, doctor chahiye.",medical_help
"Yahan ek bachcha gir gaya hai aur ro raha hai, madad chahiye.",medical_help
"Mujhe urgent medical assistance chahiye, main behosh hone wala hoon.",medical_help
"Bhai, yahan ek lady ko chakkar aa rahe hain, sambhal nahi pa rahi.",medical_help
"Koi jaldi se doctor bulaiye, inki saansein tez chal rahi hain.",medical_help
"Yahan crowd mein ek bachcha kho gaya hai aur ro raha hai, shayad usse chot lagi hai.",medical_help
"Emergency hai, ek aadmi ko heart attack aaya hai lagta hai.",medical_help
"Mere dost ko bahut tez bukhar hai, kuch karo!",medical_help
"Kisi ko medical assistance chahiye, yeh banda behosh ho gaya hai.",medical_help
"Bhaiya, yahan ek accident hua hai, ek bande ka haath toot gaya hai.",medical_help
"Mujhe immediate medical help ki zarurat hai, mujhe saans lene mein dikkat ho rahi hai.",medical_help
Yahan ek aurat gir gayi hai aur uske sar se khoon beh raha hai.,medical_help
"Jaldi karo, ek aadmi ko hospital le jaana hai, uski haalat nazuk hai.",medical_help
"Koi ambulance bula do, yahan kisi ki tabiyat kharab ho gayi hai.",medical_help
"Dekho toh sahi, yeh banda chal bhi nahi paa raha, kuch doctor dekho.",medical_help
"Yahan ek girl ko dard ho raha hai pet mein, use turant doctor dikhao.",medical_help
Emergency! Need medical attention for this person who collapsed.,medical_help
"Bhai, yeh lady unconscious ho gayi hai, kuch karo please.",medical_help
"Need a doctor immediately, someone is bleeding profusely from the leg.",medical_help
"Yahan ek bachche ko fever hai, temperature bahut high hai.",medical_help
"Ek aadmi ko saans lene mein pareshani ho rahi hai, oxygen chahiye lagta hai.",medical_help
"Mujhe yahan immediate medical aid chahiye, main behosh hone wala hoon.",medical_help
Koi doctor hai yahan? Ek lady ko vomiting ho rahi hai.,medical_help
"Yahan ek bande ko bahut tez tez khansi aa rahi hai, help karo.",medical_help
"Emergency! Someone needs urgent medical help, they fell down.",medical_help
"Mere friend ko bahut zyada chot lagi hai, blood aa raha hai.",medical_help
"Kisi ko medical team ki zarurat hai, ek aadmi ko stroke aaya hai.",medical_help
"Yahan ek banda pareshan hai, uski body pe rashes aa gaye hain.",medical_help
"Mujhe first aid chahiye, mere haath pe cut lag gaya hai.",medical_help
"Bhaiya, is bande ko pakdo, yeh girne wala hai.",medical_help
"Emergency, need a doctor for this person who is having difficulty breathing.",medical_help
"Yahan ek lady ko migraine ho raha hai, bahut dard hai.",medical_help
"Koi medical professional chahiye, ek aadmi ka accident ho gaya hai.",medical_help
"Help! This person is not responding, need medical attention.",medical_help
"Yahan ek bachcha gira hai aur use chot lagi hai, bleeding ho rahi hai.",medical_help
"Mujhe ek doctor chahiye, mujhe bahut kamzori lag rahi hai.",medical_help
"Emergency situation, someone needs an ambulance right now.",medical_help
Yahan ek aadmi vomiting kar raha hai aur uski tabiyat theek nahi hai.,medical_help
"Koi doctor ko bulao, is bande ko chest pain ho raha hai.",medical_help
"Help needed urgently, a person has fainted.",medical_help
"Yahan ek lady ko stomach pain hai, use doctor chahiye.",medical_help
"Mujhe immediate medical help chahiye, main gir gaya hoon.",medical_help
"Bhai, emergency hai, ek bande ko fever hai aur woh behosh hai.",medical_help
"Yahan ek bachche ko lag gaya hai, uske pair se khoon nikal raha hai.",medical_help
"Need medical assistance here, someone has an allergic reaction.",medical_help
Yahan ek aadmi ko chakkar aa rahe hain aur woh gir gaya hai.,medical_help
"Koi medical person ko bulao, yeh ladki behosh ho gayi hai.",medical_help
"Emergency! I need a doctor, I'm feeling very unwell.",medical_help
"Yahan ek bande ko khasi nahi ruk rahi, use saans nahi aa raha.",medical_help
"Mujhe first aid kit chahiye, mujhe chot lagi hai.",medical_help
"Bhaiya, yahan ek lady behosh ho gayi hai, jaldi doctor bulao.",medical_help
"Emergency! This person is bleeding heavily, need medical help.",medical_help
"Yahan ek aadmi ko bahut tez sir dard hai, kuch karo.",medical_help
"Need a doctor immediately, someone is struggling to breathe.",medical_help
Yahan ek bachcha gir gaya hai aur uske ghutne se khoon nikal raha hai.,medical_help
"Mujhe medical aid chahiye, main behosh hone lagta hoon.",medical_help
"Bhai, ek aadmi ko heart attack ke symptoms dikh rahe hain, ambulance bulao.",medical_help
Yahan ek lady ko bahut tez jalan ho rahi hai aankhon mein.,medical_help
Koi doctor hai? Is bande ko vomiting aur diarrhea ho raha hai.,medical_help
"Emergency! Someone fell and is injured, need medical help.",medical_help
"Yahan ek bachche ki tabiyat kharab hai, use doctor chahiye.",medical_help
"Mujhe turant medical help ki zarurat hai, main gir gaya hoon.",medical_help
"Bhaiya, yeh aadmi behosh ho gaya hai, jaldi karo.",medical_help
Need medical attention for this person who is feeling dizzy.,medical_help
"Yahan ek lady ko chakar aa rahe hain, use sahara chahiye.",medical_help
"Koi doctor ko bulao, is ladke ko khun ki ulti ho rahi hai.",medical_help
Emergency! Someone needs immediate medical assistance.,medical_help
"Yahan ek aadmi ko bahut zyada khansi aa rahi hai, uski saansein chal rahi hain.",medical_help
"Mujhe medical help chahiye, mera pair muad gaya hai.",medical_help
"Bhai, yeh banda behosh hai, ambulance bulao.",medical_help
"Need a doctor urgently, this person is in severe pain.",medical_help
Yahan ek lady ko fever hai aur uski tabiyat theek nahi hai.,medical_help
"Koi medical professional chahiye, ek aadmi ko stroke ho raha hai.",medical_help
"Emergency! Someone has collapsed, need medical help.",medical_help
"Yahan ek bachche ko chot lagi hai, uske sir se khoon beh raha hai.",medical_help
"Mujhe first aid chahiye, mere haath se khoon nikal raha hai.",medical_help
"Bhaiya, yeh ladki behosh ho gayi hai, jaldi doctor bulao.",medical_help
"Need medical assistance here, someone is having a seizure.",medical_help
"Yahan ek aadmi ko chest pain ho raha hai, jaldi doctor bulao.",medical_help
"Mujhe immediate medical help chahiye, mujhe saans nahi aa raha.",medical_help
"Bhai, yeh lady behosh ho gayi hai, ambulance bulao.",medical_help
"Need a doctor urgently, someone is not responding.",medical_help
"Yahan ek bachche ko tez fever hai, use doctor chahiye.",medical_help
"Koi medical person ko bulao, is aadmi ko chakkar aa rahe hain.",medical_help
Emergency! This person has fallen and is injured.,medical_help
"Yahan ek lady ko stomach pain ho raha hai, use doctor chahiye.",medical_help
"Mujhe medical aid chahiye, mera sir dard kar raha hai.",medical_help
"Bhai, ek banda gir gaya hai aur usse utha nahi ja raha.",medical_help
"Need a doctor immediately, someone is feeling unwell.",medical_help
Yahan ek aadmi ko tez khansi aa rahi hai aur uski saansein chal rahi hain.,medical_help
"Koi medical professional chahiye, is ladki ko chot lagi hai.",medical_help
"Emergency! Someone is bleeding from the mouth, need help.",medical_help
Yahan ek lady ko bhookh lag rahi hai aur uski tabiyat kharab hai.,medical_help
"Mujhe medical help chahiye, mera pair lag gaya hai.",medical_help
"Bhai, yeh bachcha behosh hai, jaldi doctor bulao.",medical_help
"Need a doctor urgently, someone is having trouble breathing.",medical_help
Yahan ek aadmi ko tez sir dard hai aur uski tabiyat theek nahi hai.,medical_help
"Koi medical person ko bulao, is lady ko vomiting ho rahi hai.",medical_help
Emergency! Someone has collapsed and needs immediate medical attention.,medical_help
Yahan ek bachche ko lag gaya hai aur uske sir se khoon beh raha hai.,medical_help
"Mujhe saans lene mein takleef ho rahi hai, jaldi madad karo!",medical_help
"Mere dost ki halat kharab hai, turant doctor bulao.",medical_help
"Kisi ko heart attack aaya hai, ambulance chahiye abhi!",medical_help
"Ladki behosh ho gayi hai, kuch samajh nahi aa raha kya karein.",medical_help
"Yahan bahut bheed hai aur ek aadmi gir gaya hai, usko chot lagi hai.",medical_help
"Main behosh hone wala hoon, mujhe support chahiye.",medical_help
"Kisi ka accident hua hai, khoon bahut beh raha hai.",medical_help
"Emergency hai, patient ko medical attention ki zaroorat hai.",medical_help
Mujhe chakkar aa rahe hain aur sir dard ho raha hai.,medical_help
"Bachcha gir gaya hai, uske sar se khoon aa raha hai.",medical_help
"Kisi ko zaroor doctor ki zarurat hai, jaldi dekho.",medical_help
Yahan ek mahila ko vomiting ho rahi hai lagatar.,medical_help
"Mere pet mein tez dard ho raha hai, main hil nahi pa raha.",medical_help
"Someone fainted over here, please check.",medical_help
"Need medical assistance immediately, this is serious.",medical_help
"Bhai sahab gir gaye hain, sir mein chot lagi hai.",medical_help
"Emergency situation, patient needs urgent care.",medical_help
"Mujhe ghabrahat ho rahi hai, dil zor se dhadak raha hai.",medical_help
Yahan ek public member ko fever aur chills hain.,medical_help
"Aap log jaldi se yahan aao, ek vyakti behosh ho gaya hai.",medical_help
"Kisi ki gardan mein dard hai, hil nahi pa rahe.",medical_help
Urgent help needed for a medical condition.,medical_help
Is there a doctor in the house? Someone is ill.,medical_help
"Mujhe khane ke baad allergic reaction hua hai, saans nahi le pa raha.",medical_help
Yahan aag lagi hai aur ek aadmi jal gaya hai.,medical_help
"Doctor chahiye, patient ki nabz nahi chal rahi.",medical_help
Someone is bleeding profusely from the leg.,medical_help
Bheed mein ek buddhe aadmi ko attack aa gaya hai.,medical_help
Mujhe tez bukhar hai aur sar dard bhi.,medical_help
Yahan ek bachche ko saans lene mein dikkat ho rahi hai.,medical_help
"Emergency, jaldi se koi medical staff bulao.",medical_help
Mujhe lagta hai mera blood pressure low ho gaya hai.,medical_help
Ek mahila ko daudte hue chakar aa gaye.,medical_help
Need a doctor urgently for a child who is not responding.,medical_help
Yahan ek aadmi khansi kar raha hai aur usko khoon aa raha hai.,medical_help
"Mujhe lag raha hai mujhe stroke aa raha hai, meri taraf sun nahi rahi.",medical_help
"Bheed mein ek shaks behosh ho gaya hai, madad chahiye.",medical_help
"Jaldi karo, patient ki halat bahut kharab ho rahi hai.",medical_help
Mujhe kamzor lag raha hai aur ghutno mein dard hai.,medical_help
"Kisi ko internal bleeding ho rahi hai, jaldi doctor laao.",medical_help
Yahan ek ladka gir gaya hai aur uski aankh mein chot lagi hai.,medical_help
Medical emergency! Someone needs immediate attention.,medical_help
Mujhe chhati mein dard ho raha hai aur paseena aa raha hai.,medical_help
"Ek vyakti ko lagatar khansi aa rahi hai, kya karein?",medical_help
"Need an ambulance, patient is critical.",medical_help
"Yahan ek aurat behosh hai, usko sambhalo.",medical_help
"Mujhe jhatke aa rahe hain, kya ye epilepsy hai?",medical_help
"Kisi ke pair mein gehri chot hai, blood stop nahi ho raha.",medical_help
Emergency! Someone is having trouble breathing.,medical_help
Mujhe lagta hai mera blood sugar level bahut high hai.,medical_help
"Yahan ek aadmi behosh hai, uske muh se jhaag nikal raha hai.",medical_help
"Mujhe jalan ho rahi hai, kuch gir gaya hai mujh par.",medical_help
"Doctor chahiye turant, patient ka swaas ruk raha hai.",medical_help
Ek ladki ko tez bukhaar hai aur woh kaanp rahi hai.,medical_help
"Mujhe kamar mein bahut dard hai, main khada nahi ho pa raha.",medical_help
Yahan ek admi vomiting kar raha hai aur usko chakkar bhi aa rahe hain.,medical_help
Need medical help for a collapsed individual.,medical_help
Mujhe lagta hai mere haath mein fracture ho gaya hai.,medical_help
Bheed mein ek vyakti ko heart problem ho gayi hai.,medical_help
Emergency! Is there anyone who knows CPR?,medical_help
"Mujhe lag raha hai mujhe infection ho gaya hai, sar mein dard hai.",medical_help
Yahan ek aadmi chalte chalte gir gaya aur usko dard ho raha hai.,medical_help
"Mujhe tez jalan ho rahi hai, aankh mein kuch chala gaya hai.",medical_help
"Doctor ko bulao, patient ki saans band ho gayi hai.",medical_help
Ek vyakti ko tez tez bhukh lag rahi hai aur woh kamzor ho raha hai.,medical_help
Mujhe saans lete hue seeti ki awaz aa rahi hai.,medical_help
"Yahan ek aadmi behosh ho gaya hai, usko ek side mein laaya gaya hai.",medical_help
Need immediate medical attention for a serious injury.,medical_help
Mujhe lagta hai mere pair mein sui chub gayi hai.,medical_help
Bheed mein ek aadmi ko mirgi ka daura pad gaya hai.,medical_help
"Doctor chahiye, patient ki aankhen band nahi ho rahi hain.",medical_help
"Mujhe ghutno mein tez dard hai, main chal nahi paa raha.",medical_help
Yahan ek mahila behosh ho gayi hai aur uske honth neele pad gaye hain.,medical_help
Emergency! Someone needs first aid for a cut.,medical_help
Mujhe lag raha hai mera BP bahut high ho gaya hai.,medical_help
Ek vyakti ko tez bukhar hai aur uske sharir mein jalan hai.,medical_help
"Yahan ek aadmi ko jalan ho rahi hai, kuch garam lag gaya hai.",medical_help
"Need doctor urgently, patient is unable to move.",medical_help
"Mujhe lagta hai mere haath mein fracture ho gaya hai, dard bahut hai.",medical_help
"Bheed mein ek aadmi ko behosh ho gaya hai, usko hava lag rahi hai.",medical_help
"Doctor chahiye, patient ka chehra laal ho gaya hai.",medical_help
Mujhe kamar mein dard hai aur main seedhe khada nahi ho paa raha.,medical_help
Yahan ek mahila ko saans lene mein dikkat ho rahi hai aur woh kaanp rahi hai.,medical_help
Emergency! Someone has collapsed near the entrance.,medical_help
"Mujhe lag raha hai mera blood pressure low ho gaya hai, chakkar aa rahe hain.",medical_help
Ek vyakti ko tez tez khansi aa rahi hai aur uske munh se khoon nikl raha hai.,medical_help
"Yahan ek aadmi ko tez jalan ho rahi hai, uske kapde mein aag lag gayi thi.",medical_help
Need medical help for someone who fell from a height.,medical_help
"Mujhe lagta hai mere pair mein gehri chot lagi hai, khoon ruk nahi raha.",medical_help
"Bheed mein ek aadmi ko mirgi ka daura pad raha hai, usko pakdo mat.",medical_help
"Doctor chahiye, patient ki nabz bahut tez chal rahi hai.",medical_help
Mujhe tez bukhar hai aur sharir mein dard ho raha hai.,medical_help
"Yahan ek mahila ko tez dard ho raha hai, woh hil nahi paa rahi hai.",medical_help
Emergency! Someone is choking and needs help.,medical_help
"Mujhe lag raha hai mera blood sugar level bahut low ho gaya hai, kamzori mehsoos ho rahi hai.",medical_help
Ek vyakti ko tez tez khansi aa rahi hai aur woh zameen par gir gaya hai.,medical_help
"Yahan ek aadmi ko tez jalan ho rahi hai, uske haath mein jala hai.",medical_help
Need medical assistance for a person experiencing chest pain.,medical_help
Mujhe lagta hai mere kandhe mein fracture ho gaya hai.,medical_help
"Kisi ko urgent medical help chahiye, jaldi aao!",medical_help
"Bhai, ek aadmi ko heart attack aaya hai, ambulance bulao!",medical_help
Yahan public mein ek lady behosh ho gayi hai.,medical_help
"Mujhe immediate doctor ki zarurat hai, I'm not feeling well.",medical_help
"Ek bachcha gir gaya hai, uske sir se khoon aa raha hai.",medical_help
"Please koi doctor dekhega, patient ko saans lene mein dikkat ho rahi hai.",medical_help
Yahan bahut bheed hai aur ek banda unconscious ho gaya hai.,medical_help
Emergency! Kisi ko immediate medical attention chahiye.,medical_help
"Mujhe chakkar aa rahe hain, I think I'm going to faint.",medical_help
"Yahan ek accident hua hai, ek bande ko chot lagi hai.",medical_help
"Doctor ki requirement hai, patient ko stroke aaya hai.",medical_help
"Help! Kisi ko medical assistance chahiye, jaldi!",medical_help
"Bhai log, ek banda stomach pain se bilkul behosh ho gaya hai.",medical_help
"Urgent doctor chahiye, I have severe chest pain.",medical_help
"Public mein ek lady ko emergency ho gayi hai, doctor lao!",medical_help
"Yahan ek aadmi ko dum ghut raha hai, kuch karo!",medical_help
"Mujhe immediate medical help chahiye, I'm feeling dizzy.",medical_help
"Ek ladki gir gayi hai, uske haath mein chot lagi hai.",medical_help
"Doctor chahiye yahan, kisi ko respiratory problem hai.",medical_help
"Yahan ek elderly person behosh ho gaye hain, koi doctor hai kya?",medical_help
"Public mein ek aadmi behosh hai, ambulance bulao!",medical_help
"Mujhe turant medical attention chahiye, I have a high fever.",medical_help
"Yahan ek accident hua hai, ek bande ka pair toot gaya hai.",medical_help
"Doctor ki zarurat hai, patient ko bahut tez dard ho raha hai.",medical_help
Help needed! Kisi ko medical emergency hui hai.,medical_help
"Bhai, ek banda vomiting kar raha hai aur behosh ho gaya hai.",medical_help
"Urgent medical help required, I can't breathe properly.",medical_help
"Yahan ek lady ko collapse ho gayi hai, koi doctor dekho.",medical_help
"Mujhe immediate doctor chahiye, I have vision problems.",medical_help
"Ek aadmi ka khoon beh raha hai, usko bandage chahiye.",medical_help
"Doctor ki need hai, patient ko seizures aa rahe hain.",medical_help
"Yahan ek bachcha ro raha hai, usko chot lagi hai.",medical_help
"Public mein ek person behosh hai, jaldi doctor lao!",medical_help
"Mujhe medical help chahiye, I'm feeling very weak.",medical_help
"Yahan ek accident hua hai, ek bande ko sir pe chot lagi hai.",medical_help
"Doctor chahiye, patient ko bahut zyada khansi ho rahi hai.",medical_help
"Help! Kisi ko medical emergency hai, jaldi madad karo!",medical_help
"Bhai log, ek banda chalte chalte gir gaya, I think it's serious.",medical_help
"Urgent medical attention needed, I have a severe headache.",medical_help
"Yahan ek aadmi ko internal bleeding ho rahi hai, koi doctor?",medical_help
"Mujhe immediate doctor ki zarurat hai, I feel numb.",medical_help
"Ek lady behosh ho gayi hai, usko oxygen chahiye.",medical_help
"Doctor chahiye yahan, patient ko allergic reaction hua hai.",medical_help
Yahan ek banda accident ke baad unconscious ho gaya hai.,medical_help
"Public mein ek patient ko collapse ho gaya hai, emergency!",medical_help
"Mujhe medical help chahiye, I'm experiencing nausea.",medical_help
"Yahan ek aadmi ko chot lagi hai, uske jangah pe bleeding hai.",medical_help
"Doctor ki zarurat hai, patient ko dehydration ho gaya hai.",medical_help
"Help! Kisi ko medical issue hai, jaldi doctor bulao!",medical_help
"Bhai, ek banda chalte chalte collapse ho gaya, I think he's unconscious.",medical_help
"Urgent medical help required, I have breathing difficulties.",medical_help
"Yahan ek elderly person ko injury hui hai, koi medical help?",medical_help
"Mujhe immediate doctor chahiye, I feel very sick.",medical_help
Ek bachcha gir gaya aur uske naak se khoon aa raha hai.,medical_help
"Doctor chahiye yahan, patient ko muscle cramp ho raha hai.",medical_help
"Yahan ek public member behosh ho gaya hai, koi doctor hai?",medical_help
"Public mein ek aadmi ko heart problem hai, urgent doctor!",medical_help
"Mujhe medical help chahiye, I'm feeling very anxious.",medical_help
"Yahan ek accident hua hai, ek bande ki gardan mein dard hai.",medical_help
"Doctor ki zarurat hai, patient ko high blood pressure hai.",medical_help
"Help! Kisi ko medical emergency hui hai, jaldi dekho!",medical_help
"Bhai log, ek banda vomiting kar raha hai aur uske pet mein dard hai.",medical_help
"Urgent medical attention needed, I have pain in my chest.",medical_help
"Yahan ek lady collapse ho gayi hai, koi doctor help karega?",medical_help
"Mujhe immediate doctor chahiye, I feel very weak and dizzy.",medical_help
"Ek aadmi ka accident hua hai, uske haath pe ghaseet hai.",medical_help
"Doctor chahiye yahan, patient ko fever aur chills ho rahe hain.",medical_help
"Yahan ek elderly person gir gaye hain, unhe madad chahiye.",medical_help
"Public mein ek aadmi behosh ho gaya hai, ambulance bulao please!",medical_help
"Mujhe medical help chahiye, I'm feeling breathless.",medical_help
"Yahan ek accident mein ek bande ko chot lagi hai, usko bandage chahiye.",medical_help
"Doctor ki zarurat hai, patient ko diabetes ka issue hai.",medical_help
"Help! Kisi ko medical problem hai, jaldi doctor lao!",medical_help
"Bhai, ek banda chalte chalte behosh ho gaya, kuch karo!",medical_help
"Urgent medical help required, I have severe stomach pain.",medical_help
"Yahan ek lady ko fainting spell aaya hai, koi doctor hai?",medical_help
"Mujhe immediate doctor chahiye, I'm feeling very unwell.",medical_help
Ek bachcha gir gaya hai aur uske pair mein chot lagi hai.,medical_help
"Doctor chahiye yahan, patient ko allergy ho gayi hai.",medical_help
"Yahan ek banda collapse ho gaya hai, usko emergency help chahiye.",medical_help
"Public mein ek person behosh hai, jaldi koi doctor dekhega?",medical_help
"Mujhe medical help chahiye, I'm feeling very dizzy and weak.",medical_help
"Yahan ek accident hua hai, ek bande ka sir dard kar raha hai.",medical_help
"Doctor ki zarurat hai, patient ko blood pressure control karna hai.",medical_help
"Help! Kisi ko medical emergency hui hai, jaldi ambulance bulao!",medical_help
"Bhai log, ek banda vomiting kar raha hai aur chakkar aa rahe hain.",medical_help
"Urgent medical attention needed, I have dizziness.",medical_help
"Yahan ek aadmi ko chot lagi hai, usko first aid chahiye.",medical_help
"Mujhe immediate doctor chahiye, I'm having trouble breathing.",medical_help
"Ek lady behosh ho gayi hai, usko hosh nahi aa raha.",medical_help
